# header 	Uncorrected len	N (%)	len	GC (%)
>GPLIN_000448200	714	0.0	714	0.492
>GPLIN_001344800	678	0.0	678	0.49
>GPLIN_001344900	1806	0.0	1806	0.514
>GPLIN_001345000	2562	0.0	2562	0.514
>GPLIN_001345100	537	0.0	537	0.469
>GPLIN_001345200	360	0.0	360	0.578
>GPLIN_001345300	528	0.0	528	0.5
>GPLIN_001345400	1206	0.0	1206	0.497
>GPLIN_001345500	309	0.0	309	0.492
>GPLIN_001345600	360	0.0	360	0.497
>GPLIN_001345700	465	0.0	465	0.516
>GPLIN_001345800	177	0.0	177	0.554
>GPLIN_001345900	750	0.0	750	0.501
>GPLIN_001346000	312	0.0	312	0.516
>GPLIN_001346100	1119	0.0	1119	0.538
>GPLIN_001346200	366	0.0	366	0.481
>GPLIN_001346300	978	0.0	978	0.454
>GPLIN_001346400	2229	0.0	2229	0.584
>GPLIN_001346500	213	0.0	213	0.559
>GPLIN_001346600	1782	0.0	1782	0.487
>GPLIN_001346700	4647	0.0	4647	0.48
>GPLIN_001346800	2367	0.0	2367	0.467
>GPLIN_001346900	1704	0.0	1704	0.518
>GPLIN_000448300	2178	0.0	2178	0.545
>GPLIN_000448400	1803	0.0	1803	0.491
>GPLIN_000448500	1323	0.0	1323	0.524
>GPLIN_000448600	324	0.0	324	0.602
>GPLIN_000448700	294	0.0	294	0.531
>GPLIN_000448800	465	0.0	465	0.422
>GPLIN_000448900	582	0.0	582	0.515
>GPLIN_000449000	282	0.0	282	0.511
>GPLIN_000449100	1017	0.0	1017	0.516
>GPLIN_000449200	240	0.0	240	0.508
>GPLIN_000449300	2136	0.0	2136	0.544
>GPLIN_000449400	2622	0.0	2622	0.533
>GPLIN_000449500	3036	0.0	3036	0.506
>GPLIN_000449600	795	0.0	795	0.415
>GPLIN_000449700	882	0.0	882	0.454
>GPLIN_000449800	876	0.0	876	0.451
>GPLIN_000449900	2397	0.0	2397	0.531
>GPLIN_000450000	1245	0.0	1245	0.519
>GPLIN_000450100	219	0.0	219	0.635
>GPLIN_000450200	240	0.0	240	0.546
>GPLIN_000450300	492	0.00203	491	0.42
>GPLIN_000450400	1278	0.0	1278	0.48
>GPLIN_000450500	357	0.0	357	0.518
>GPLIN_000450600	522	0.0	522	0.504
>GPLIN_000450700	237	0.0	237	0.371
>GPLIN_000450800	390	0.0	390	0.449
>GPLIN_000450900	2169	0.0	2169	0.492
>GPLIN_000451000	1125	0.0	1125	0.524
>GPLIN_000451100	1944	0.0	1944	0.522
>GPLIN_000451200	933	0.0	933	0.49
>GPLIN_000451300	390	0.0	390	0.554
>GPLIN_000451500	1941	0.0	1941	0.569
>GPLIN_000451600	399	0.0	399	0.596
>GPLIN_000451700	597	0.0	597	0.513
>GPLIN_000451800	2607	0.0	2607	0.543
>GPLIN_000451900	3120	0.0	3120	0.545
>GPLIN_000452000	900	0.0	900	0.589
>GPLIN_000452100	2295	0.0	2295	0.577
>GPLIN_000452200	1065	0.0	1065	0.522
>GPLIN_000452300	1086	0.0	1086	0.463
>GPLIN_001347000	138	0.0	138	0.572
>GPLIN_001347100	1176	0.0	1176	0.548
>GPLIN_001347200	660	0.0	660	0.585
>GPLIN_001347300	687	0.0	687	0.493
>GPLIN_001347400	387	0.0	387	0.543
>GPLIN_001347500	294	0.0	294	0.527
>GPLIN_001347600	204	0.0	204	0.51
>GPLIN_001347700	900	0.0	900	0.516
>GPLIN_001347800	294	0.0	294	0.544
>GPLIN_001347900	582	0.0	582	0.498
>GPLIN_001348000	249	0.0	249	0.522
>GPLIN_001348100	3477	0.0	3477	0.526
>GPLIN_001348200	633	0.0	633	0.493
>GPLIN_001348300	1527	0.0	1527	0.523
>GPLIN_001348400	582	0.0	582	0.517
>GPLIN_001348500	549	0.0	549	0.541
>GPLIN_001348600	528	0.0	528	0.519
>GPLIN_001348700	648	0.0	648	0.509
>GPLIN_000452400	471	0.0	471	0.529
>GPLIN_000452500	1884	0.0	1884	0.532
>GPLIN_000452600	1005	0.0	1005	0.508
>GPLIN_000452700	7833	0.0	7833	0.55
>GPLIN_000452800	1416	0.0	1416	0.581
>GPLIN_000452900	1713	0.0	1713	0.527
>GPLIN_000453000	2442	0.0	2442	0.492
>GPLIN_000453100	906	0.0	906	0.49
>GPLIN_000453200	2793	0.0	2793	0.456
>GPLIN_000453300	1191	0.0	1191	0.464
>GPLIN_000453400	813	0.0	813	0.523
>GPLIN_000453500	222	0.0	222	0.536
>GPLIN_000453600	1155	0.0	1155	0.473
>GPLIN_000453700	540	0.0	540	0.467
>GPLIN_000453800	1608	0.0	1608	0.524
>GPLIN_000453900	1323	0.0	1323	0.568
>GPLIN_000454000	2238	0.0	2238	0.544
>GPLIN_000454100	1941	0.0	1941	0.493
>GPLIN_000454200	1215	0.0	1215	0.477
>GPLIN_000454300	2487	0.0	2487	0.485
>GPLIN_000454400	3018	0.000331	3017	0.491
>GPLIN_000454500	2103	0.0	2103	0.485
>GPLIN_000454600	2310	0.0	2310	0.511
>GPLIN_000454700	2520	0.0	2520	0.552
>GPLIN_000454800	1599	0.0	1599	0.557
>GPLIN_000454900	3444	0.0	3444	0.623
>GPLIN_000455000	876	0.0	876	0.545
>GPLIN_000455100	3399	0.0	3399	0.507
>GPLIN_000455200	264	0.0	264	0.405
>GPLIN_001348800	771	0.0	771	0.484
>GPLIN_001348900	1188	0.0	1188	0.455
>GPLIN_001349000	477	0.0	477	0.48
>GPLIN_001349100	1335	0.0	1335	0.512
>GPLIN_001349200	402	0.0	402	0.48
>GPLIN_001349300	3573	0.0	3573	0.485
>GPLIN_001349400	1659	0.0	1659	0.513
>GPLIN_001349500	2178	0.0	2178	0.518
>GPLIN_001349600	753	0.0	753	0.509
>GPLIN_001349700	399	0.0	399	0.524
>GPLIN_001349800	5784	0.0	5784	0.49
>GPLIN_001349900	303	0.0	303	0.512
>GPLIN_001350000	312	0.0	312	0.436
>GPLIN_001350100	636	0.0	636	0.5
>GPLIN_000455300	222	0.0	222	0.649
>GPLIN_000455400	1914	0.0	1914	0.539
>GPLIN_000455500	237	0.0	237	0.477
>GPLIN_000455600	1641	0.0	1641	0.502
>GPLIN_000455700	912	0.0	912	0.64
>GPLIN_000455800	777	0.0	777	0.528
>GPLIN_000455900	2742	0.0	2742	0.532
>GPLIN_000456000	336	0.0	336	0.592
>GPLIN_000456100	1248	0.0	1248	0.538
>GPLIN_000456200	3162	0.0	3162	0.514
>GPLIN_000456300	1365	0.0	1365	0.561
>GPLIN_000456400	1785	0.0	1785	0.555
>GPLIN_000456500	1209	0.0	1209	0.503
>GPLIN_000456600	1737	0.0	1737	0.459
>GPLIN_000456700	759	0.0	759	0.481
>GPLIN_000456800	621	0.0	621	0.509
>GPLIN_000456900	417	0.0	417	0.496
>GPLIN_000457100	624	0.0	624	0.45
>GPLIN_000457200	321	0.0	321	0.551
>GPLIN_000457300	633	0.0	633	0.539
>GPLIN_000457400	708	0.0	708	0.54
>GPLIN_001350200	834	0.0	834	0.543
>GPLIN_001350300	378	0.0	378	0.545
>GPLIN_001350400	1107	0.0	1107	0.507
>GPLIN_001350500	696	0.0	696	0.685
>GPLIN_001350600	798	0.0	798	0.525
>GPLIN_001350700	1359	0.0	1359	0.533
>GPLIN_001350800	1101	0.0	1101	0.54
>GPLIN_001350900	291	0.0	291	0.553
>GPLIN_001351000	801	0.0	801	0.548
>GPLIN_001351100	1005	0.0	1005	0.49
>GPLIN_001351200	789	0.0	789	0.497
>GPLIN_001351300	678	0.0	678	0.518
>GPLIN_001351400	294	0.0	294	0.486
>GPLIN_001351500	252	0.0	252	0.552
>GPLIN_001351600	273	0.0	273	0.436
>GPLIN_001351700	309	0.0	309	0.447
>GPLIN_001351800	792	0.0	792	0.509
>GPLIN_001351900	999	0.0	999	0.527
>GPLIN_000457500	318	0.0	318	0.456
>GPLIN_000457600	672	0.0	672	0.479
>GPLIN_000457700	3321	0.0	3321	0.55
>GPLIN_000457800	1119	0.0	1119	0.594
>GPLIN_000457900	288	0.0	288	0.59
>GPLIN_000458000	732	0.0	732	0.602
>GPLIN_000458100	744	0.0	744	0.54
>GPLIN_000458200	1440	0.0	1440	0.522
>GPLIN_000458300	549	0.0	549	0.512
>GPLIN_000458400	1050	0.0	1050	0.521
>GPLIN_000458500	1596	0.0	1596	0.487
>GPLIN_000458600	597	0.0	597	0.511
>GPLIN_000458700	1557	0.0	1557	0.511
>GPLIN_000458800	414	0.0	414	0.478
>GPLIN_000458900	5403	0.0	5403	0.585
>GPLIN_000459000	1497	0.0	1497	0.514
>GPLIN_000459100	1113	0.0	1113	0.51
>GPLIN_000459200	2052	0.0	2052	0.553
>GPLIN_000459300	270	0.0	270	0.537
>GPLIN_000459400	597	0.0	597	0.451
>GPLIN_000459500	552	0.0	552	0.536
>GPLIN_000459600	714	0.0	714	0.511
>GPLIN_000459700	1179	0.0	1179	0.51
>GPLIN_000459800	339	0.0	339	0.466
>GPLIN_000459900	2877	0.0	2877	0.543
>GPLIN_000460000	705	0.0	705	0.519
>GPLIN_000460100	642	0.0	642	0.483
>GPLIN_000460200	1026	0.0	1026	0.51
>GPLIN_000460300	1149	0.0	1149	0.517
>GPLIN_000460400	1257	0.0	1257	0.566
>GPLIN_000460500	228	0.0	228	0.474
>GPLIN_000460600	1494	0.0	1494	0.498
>GPLIN_000460700	1671	0.0	1671	0.448
>GPLIN_000460800	2724	0.0	2724	0.572
>GPLIN_000460900	2841	0.0	2841	0.576
>GPLIN_000461000	2307	0.0	2307	0.495
>GPLIN_000461100	441	0.0	441	0.483
>GPLIN_000461200	930	0.0	930	0.454
>GPLIN_000461300	441	0.0	441	0.478
>GPLIN_000461400	792	0.0	792	0.544
>GPLIN_001352000	339	0.0	339	0.484
>GPLIN_001352100	1386	0.0	1386	0.513
>GPLIN_001352200	267	0.0	267	0.506
>GPLIN_001352300	1296	0.0	1296	0.474
>GPLIN_001352400	1521	0.0	1521	0.616
>GPLIN_001352500	948	0.0	948	0.549
>GPLIN_001352600	516	0.0	516	0.514
>GPLIN_001352700	2025	0.0	2025	0.489
>GPLIN_001352800	549	0.0	549	0.505
>GPLIN_001352900	1311	0.0	1311	0.452
>GPLIN_001353000	1275	0.0	1275	0.576
>GPLIN_001353100	372	0.0	372	0.602
>GPLIN_001353200	1329	0.0	1329	0.463
>GPLIN_001353300	501	0.0	501	0.495
>GPLIN_001353400	468	0.0	468	0.517
>GPLIN_001353500	1899	0.0	1899	0.531
>GPLIN_000461500	1089	0.0	1089	0.512
>GPLIN_000461600	504	0.0	504	0.587
>GPLIN_000461700	759	0.0	759	0.451
>GPLIN_000461800	2811	0.0	2811	0.496
>GPLIN_000461900	1368	0.0	1368	0.528
>GPLIN_000462000	615	0.0	615	0.525
>GPLIN_000462100	1203	0.0	1203	0.496
>GPLIN_000462200	1167	0.0	1167	0.449
>GPLIN_000462300	3429	0.0	3429	0.501
>GPLIN_000462400	414	0.0	414	0.51
>GPLIN_000462500	1701	0.0	1701	0.491
>GPLIN_000462600	2610	0.0	2610	0.531
>GPLIN_000462700	2436	0.0	2436	0.507
>GPLIN_001353600	2529	0.0	2529	0.569
>GPLIN_001353700	627	0.0	627	0.536
>GPLIN_001353800	531	0.0	531	0.54
>GPLIN_001353900	795	0.0	795	0.58
>GPLIN_001354000	540	0.0	540	0.554
>GPLIN_001354100	225	0.0	225	0.529
>GPLIN_001354200	825	0.0	825	0.515
>GPLIN_001354300	225	0.0	225	0.529
>GPLIN_001354400	651	0.0	651	0.505
>GPLIN_001354500	843	0.0	843	0.483
>GPLIN_001354600	411	0.0	411	0.455
>GPLIN_001354700	2538	0.0	2538	0.513
>GPLIN_001354800	1659	0.0	1659	0.505
>GPLIN_001354900	1524	0.0	1524	0.502
>GPLIN_001355000	789	0.0	789	0.474
>GPLIN_001355100	375	0.0	375	0.461
>GPLIN_001355200	861	0.0	861	0.461
>GPLIN_001355300	135	0.0	135	0.548
>GPLIN_001355400	360	0.0	360	0.475
>GPLIN_001355500	2865	0.0	2865	0.423
>GPLIN_000462800	1842	0.0	1842	0.61
>GPLIN_000462900	483	0.0	483	0.47
>GPLIN_000463000	1077	0.0	1077	0.495
>GPLIN_000463100	2187	0.0	2187	0.511
>GPLIN_000463200	1059	0.0	1059	0.49
>GPLIN_000463300	333	0.0	333	0.474
>GPLIN_000463400	2784	0.0	2784	0.472
>GPLIN_000463500	327	0.0	327	0.443
>GPLIN_000463600	3381	0.0	3381	0.546
>GPLIN_000463700	2478	0.0	2478	0.531
>GPLIN_001355600	750	0.0	750	0.543
>GPLIN_001355700	3465	0.0	3465	0.5
>GPLIN_001355800	435	0.0	435	0.51
>GPLIN_001355900	207	0.0	207	0.435
>GPLIN_001356000	2019	0.0	2019	0.515
>GPLIN_001356100	1011	0.0	1011	0.537
>GPLIN_001356200	309	0.0	309	0.489
>GPLIN_001356300	447	0.0	447	0.461
>GPLIN_001356400	1494	0.0	1494	0.546
>GPLIN_001356500	864	0.0	864	0.582
>GPLIN_001356600	669	0.0	669	0.514
>GPLIN_001356700	246	0.0	246	0.52
>GPLIN_001356800	831	0.0	831	0.509
>GPLIN_001356900	4074	0.0	4074	0.455
>GPLIN_001357000	1215	0.0	1215	0.587
>GPLIN_001357100	456	0.0	456	0.496
>GPLIN_001357200	705	0.0	705	0.481
>GPLIN_001357300	1107	0.0	1107	0.56
>GPLIN_001357400	813	0.0	813	0.507
>GPLIN_001357500	672	0.0	672	0.46
>GPLIN_001357600	576	0.0	576	0.49
>GPLIN_001357700	1281	0.0	1281	0.507
>GPLIN_001357800	2436	0.0	2436	0.483
>GPLIN_001357900	462	0.0	462	0.515
>GPLIN_001358000	372	0.0	372	0.476
>GPLIN_001358100	249	0.0	249	0.562
>GPLIN_001358200	138	0.0	138	0.551
>GPLIN_001358300	378	0.0	378	0.476
>GPLIN_001358400	237	0.0	237	0.456
>GPLIN_000463800	942	0.0	942	0.547
>GPLIN_000463900	618	0.0	618	0.634
>GPLIN_000464000	753	0.0	753	0.482
>GPLIN_000464100	2373	0.0	2373	0.559
>GPLIN_000464200	444	0.0	444	0.484
>GPLIN_000464300	507	0.0	507	0.592
>GPLIN_000464400	492	0.0	492	0.472
>GPLIN_000464500	201	0.0	201	0.667
>GPLIN_000464600	1056	0.0	1056	0.534
>GPLIN_000464700	1677	0.0	1677	0.541
>GPLIN_000464800	765	0.0	765	0.506
>GPLIN_000464900	678	0.0	678	0.543
>GPLIN_000465000	420	0.0	420	0.488
>GPLIN_000465100	684	0.0	684	0.459
>GPLIN_000465200	654	0.0	654	0.491
>GPLIN_000465300	4266	0.0	4266	0.515
>GPLIN_000465400	3195	0.0	3195	0.531
>GPLIN_000465500	1584	0.0	1584	0.553
>GPLIN_000465600	744	0.0	744	0.493
>GPLIN_000465700	642	0.0	642	0.489
>GPLIN_000465800	2142	0.0	2142	0.47
>GPLIN_000465900	264	0.0	264	0.432
>GPLIN_000466000	1605	0.0	1605	0.52
>GPLIN_000466100	498	0.0	498	0.47
>GPLIN_000466200	684	0.0	684	0.482
>GPLIN_000466300	693	0.00144	692	0.533
>GPLIN_000466400	318	0.0	318	0.481
>GPLIN_000466500	705	0.0	705	0.521
>GPLIN_000466600	3150	0.0	3150	0.463
>GPLIN_000466700	483	0.0	483	0.48
>GPLIN_000466800	423	0.0	423	0.487
>GPLIN_000466900	936	0.0	936	0.408
>GPLIN_000467000	987	0.0	987	0.475
>GPLIN_000467100	726	0.0	726	0.433
>GPLIN_000467200	744	0.0	744	0.411
>GPLIN_000467300	771	0.0	771	0.431
>GPLIN_000467400	795	0.0	795	0.457
>GPLIN_000467500	483	0.0	483	0.435
>GPLIN_001358500	957	0.0	957	0.471
>GPLIN_001358600	2766	0.0	2766	0.492
>GPLIN_001358700	4389	0.0	4389	0.484
>GPLIN_001358800	456	0.0	456	0.5
>GPLIN_001358900	1296	0.0	1296	0.539
>GPLIN_001359000	432	0.0	432	0.477
>GPLIN_001359100	756	0.0	756	0.487
>GPLIN_001359200	588	0.0	588	0.476
>GPLIN_001359300	735	0.0	735	0.439
>GPLIN_001359400	996	0.0	996	0.397
>GPLIN_001359500	753	0.0	753	0.611
>GPLIN_001359600	387	0.0	387	0.522
>GPLIN_001359700	1434	0.0	1434	0.504
>GPLIN_001359800	519	0.0	519	0.451
>GPLIN_000467600	732	0.0	732	0.552
>GPLIN_000467700	1452	0.0	1452	0.553
>GPLIN_000467800	684	0.0	684	0.499
>GPLIN_000467900	3348	0.0	3348	0.486
>GPLIN_000468000	432	0.0	432	0.475
>GPLIN_000468100	399	0.0	399	0.486
>GPLIN_000468200	231	0.0	231	0.433
>GPLIN_000468300	204	0.0	204	0.574
>GPLIN_000468400	498	0.0	498	0.396
>GPLIN_000468500	279	0.0	279	0.523
>GPLIN_000468600	633	0.0	633	0.496
>GPLIN_000468700	2895	0.0	2895	0.482
>GPLIN_000468800	2601	0.0	2601	0.527
>GPLIN_000468900	1347	0.0	1347	0.471
>GPLIN_000469000	1344	0.0	1344	0.556
>GPLIN_000469100	1770	0.0	1770	0.481
>GPLIN_000469300	3597	0.0	3597	0.504
>GPLIN_000469400	1641	0.0	1641	0.511
>GPLIN_000469500	1248	0.0	1248	0.5
>GPLIN_000469600	1887	0.0	1887	0.533
>GPLIN_000469700	960	0.0	960	0.497
>GPLIN_000469800	756	0.0	756	0.487
>GPLIN_000469900	2094	0.0	2094	0.483
>GPLIN_000470000	240	0.0	240	0.479
>GPLIN_000470100	429	0.0	429	0.538
>GPLIN_000470200	261	0.0	261	0.487
>GPLIN_000470300	2346	0.0	2346	0.506
>GPLIN_000470400	432	0.0	432	0.505
>GPLIN_000470500	1767	0.0	1767	0.458
>GPLIN_000470600	2682	0.0	2682	0.497
>GPLIN_000470700	849	0.0	849	0.522
>GPLIN_000470800	882	0.0	882	0.491
>GPLIN_001359900	930	0.0	930	0.522
>GPLIN_001360000	2079	0.0	2079	0.515
>GPLIN_001360100	2055	0.0	2055	0.583
>GPLIN_001360200	2220	0.0	2220	0.545
>GPLIN_001360300	1227	0.0	1227	0.533
>GPLIN_001360400	576	0.0	576	0.601
>GPLIN_001360500	477	0.0	477	0.497
>GPLIN_001360600	360	0.0	360	0.564
>GPLIN_001360700	531	0.0	531	0.473
>GPLIN_001360800	711	0.0	711	0.513
>GPLIN_001360900	234	0.0	234	0.543
>GPLIN_000470900	246	0.0	246	0.463
>GPLIN_000471000	387	0.0	387	0.525
>GPLIN_000471100	2892	0.0	2892	0.488
>GPLIN_000471200	3120	0.0	3120	0.456
>GPLIN_000471300	2775	0.0	2775	0.467
>GPLIN_000471400	3045	0.0	3045	0.525
>GPLIN_000471500	846	0.0	846	0.578
>GPLIN_000471600	849	0.0	849	0.527
>GPLIN_000471700	1875	0.0	1875	0.551
>GPLIN_000471800	2781	0.0	2781	0.531
>GPLIN_000471900	2427	0.0	2427	0.524
>GPLIN_000472000	810	0.0	810	0.469
>GPLIN_000472100	867	0.0	867	0.48
>GPLIN_000472200	408	0.0	408	0.49
>GPLIN_000472300	966	0.0	966	0.502
>GPLIN_001361000	183	0.0	183	0.596
>GPLIN_001361100	276	0.0	276	0.562
>GPLIN_001361200	2274	0.0	2274	0.54
>GPLIN_001361300	4611	0.0	4611	0.552
>GPLIN_001361400	999	0.0	999	0.541
>GPLIN_001361500	1533	0.0	1533	0.511
>GPLIN_001361600	852	0.0	852	0.481
>GPLIN_001361700	1140	0.0	1140	0.518
>GPLIN_001361800	873	0.0	873	0.51
>GPLIN_001361900	1383	0.0	1383	0.508
>GPLIN_001362000	1551	0.0	1551	0.478
>GPLIN_000075500	5412	0.0	5412	0.511
>GPLIN_000075600	291	0.0	291	0.632
>GPLIN_000075900	3201	0.0	3201	0.535
>GPLIN_000076000	732	0.0	732	0.563
>GPLIN_000076200	561	0.0	561	0.501
>GPLIN_000076300	348	0.0	348	0.563
>GPLIN_000076400	3669	0.0	3669	0.546
>GPLIN_000076500	1500	0.0	1500	0.515
>GPLIN_000076600	450	0.0	450	0.524
>GPLIN_000076700	1716	0.0	1716	0.521
>GPLIN_000076800	2097	0.0	2097	0.545
>GPLIN_000076900	405	0.0	405	0.526
>GPLIN_000077000	246	0.0	246	0.455
>GPLIN_000077200	1425	0.0	1425	0.563
>GPLIN_000077500	5214	0.0	5214	0.525
>GPLIN_000077900	7212	0.0	7212	0.596
>GPLIN_000078000	921	0.0	921	0.526
>GPLIN_000078100	2352	0.0	2352	0.618
>GPLIN_000078200	561	0.0	561	0.563
>GPLIN_000078300	384	0.0	384	0.521
>GPLIN_000078500	1959	0.0	1959	0.544
>GPLIN_000078600	2214	0.0	2214	0.565
>GPLIN_000078700	786	0.0	786	0.562
>GPLIN_000078800	1584	0.0	1584	0.542
>GPLIN_000078900	357	0.0	357	0.529
>GPLIN_000079000	2961	0.0	2961	0.574
>GPLIN_000079100	411	0.0	411	0.433
>GPLIN_000079200	1257	0.0	1257	0.547
>GPLIN_000079300	735	0.0	735	0.533
>GPLIN_000079400	1206	0.0	1206	0.538
>GPLIN_000079500	552	0.0	552	0.529
>GPLIN_000079600	2055	0.0	2055	0.547
>GPLIN_000079700	1068	0.0	1068	0.508
>GPLIN_000079900	381	0.0	381	0.472
>GPLIN_000080000	1581	0.0	1581	0.564
>GPLIN_000080100	1308	0.0	1308	0.549
>GPLIN_000080200	561	0.0	561	0.526
>GPLIN_000080300	1887	0.0	1887	0.559
>GPLIN_000080400	612	0.0	612	0.521
>GPLIN_000080500	2478	0.0	2478	0.524
>GPLIN_000080600	1608	0.0	1608	0.463
>GPLIN_000080700	465	0.0	465	0.503
>GPLIN_000081000	399	0.0	399	0.544
>GPLIN_000081100	2100	0.0	2100	0.552
>GPLIN_000081200	267	0.0	267	0.539
>GPLIN_000081300	2907	0.0	2907	0.49
>GPLIN_000081400	1962	0.0	1962	0.537
>GPLIN_000081600	1977	0.0	1977	0.491
>GPLIN_000081700	768	0.0	768	0.57
>GPLIN_000081800	1044	0.0	1044	0.5
>GPLIN_000081900	1113	0.0	1113	0.495
>GPLIN_000472400	729	0.0	729	0.51
>GPLIN_000472500	2454	0.0	2454	0.528
>GPLIN_000472600	1242	0.0	1242	0.543
>GPLIN_000472700	795	0.0	795	0.473
>GPLIN_000472800	1185	0.0	1185	0.496
>GPLIN_000472900	585	0.0	585	0.489
>GPLIN_000473000	2133	0.0	2133	0.494
>GPLIN_000473100	1029	0.0	1029	0.473
>GPLIN_000473200	1674	0.0	1674	0.514
>GPLIN_000473300	4716	0.0	4716	0.549
>GPLIN_000473400	2280	0.0	2280	0.572
>GPLIN_000473500	2544	0.0	2544	0.501
>GPLIN_000473600	1089	0.0	1089	0.507
>GPLIN_000473700	471	0.0	471	0.561
>GPLIN_000473800	390	0.0	390	0.544
>GPLIN_000473900	810	0.0	810	0.506
>GPLIN_000474000	1680	0.0	1680	0.518
>GPLIN_000474100	5655	0.0	5655	0.491
>GPLIN_000474200	1929	0.0	1929	0.538
>GPLIN_000474300	387	0.0	387	0.556
>GPLIN_000474400	1233	0.0	1233	0.47
>GPLIN_000474500	549	0.0	549	0.494
>GPLIN_000474600	1311	0.0	1311	0.53
>GPLIN_000474800	2427	0.0	2427	0.461
>GPLIN_000474900	14997	0.0	14997	0.527
>GPLIN_000475000	1287	0.0	1287	0.507
>GPLIN_000475100	894	0.0	894	0.5
>GPLIN_000475200	1752	0.0	1752	0.549
>GPLIN_000475300	1341	0.0	1341	0.555
>GPLIN_000475400	4557	0.000219	4556	0.493
>GPLIN_000475500	774	0.0	774	0.474
>GPLIN_001362100	219	0.0	219	0.539
>GPLIN_001362200	807	0.0	807	0.558
>GPLIN_001362300	963	0.0	963	0.558
>GPLIN_001362400	1344	0.0	1344	0.509
>GPLIN_001362500	267	0.00375	266	0.541
>GPLIN_001362600	5418	0.0	5418	0.485
>GPLIN_001362700	1113	0.0	1113	0.449
>GPLIN_001362800	438	0.0	438	0.473
>GPLIN_001362900	807	0.0	807	0.447
>GPLIN_001363000	1389	0.0	1389	0.435
>GPLIN_001363200	1137	0.0	1137	0.489
>GPLIN_000475600	150	0.0	150	0.427
>GPLIN_000475700	3522	0.0	3522	0.516
>GPLIN_000475800	942	0.0	942	0.523
>GPLIN_000475900	318	0.0	318	0.459
>GPLIN_000476000	1311	0.0	1311	0.465
>GPLIN_000476100	1782	0.0	1782	0.562
>GPLIN_000476200	252	0.0	252	0.687
>GPLIN_000476300	1053	0.0	1053	0.462
>GPLIN_000476400	252	0.0	252	0.377
>GPLIN_000476500	873	0.0	873	0.519
>GPLIN_000476600	2793	0.0	2793	0.518
>GPLIN_000476700	438	0.0	438	0.509
>GPLIN_000476800	1047	0.0	1047	0.49
>GPLIN_000476900	327	0.0	327	0.419
>GPLIN_000477000	960	0.0	960	0.544
>GPLIN_000477100	564	0.0	564	0.42
>GPLIN_000477200	222	0.0	222	0.473
>GPLIN_000477300	1485	0.0	1485	0.482
>GPLIN_000477400	591	0.0	591	0.382
>GPLIN_000477500	210	0.0	210	0.381
>GPLIN_000477600	912	0.0	912	0.37
>GPLIN_000477700	1791	0.0	1791	0.493
>GPLIN_000477800	312	0.0	312	0.429
>GPLIN_000477900	612	0.0	612	0.446
>GPLIN_000478000	288	0.0	288	0.483
>GPLIN_000478100	1635	0.0	1635	0.462
>GPLIN_000478200	945	0.0	945	0.512
>GPLIN_000478300	1347	0.0	1347	0.527
>GPLIN_000478400	540	0.0	540	0.496
>GPLIN_000478500	5463	0.0	5463	0.555
>GPLIN_000478600	381	0.0	381	0.504
>GPLIN_000478700	1842	0.0	1842	0.486
>GPLIN_000478800	2280	0.0	2280	0.539
>GPLIN_000478900	276	0.0	276	0.558
>GPLIN_001363300	1311	0.0	1311	0.49
>GPLIN_001363400	654	0.0	654	0.459
>GPLIN_001363500	435	0.0	435	0.453
>GPLIN_001363600	1317	0.0	1317	0.506
>GPLIN_001363700	408	0.0	408	0.502
>GPLIN_001363800	1851	0.0	1851	0.488
>GPLIN_001363900	357	0.0	357	0.513
>GPLIN_001364000	5826	0.0	5826	0.57
>GPLIN_001364100	279	0.0	279	0.545
>GPLIN_001364200	543	0.0	543	0.549
>GPLIN_001364300	1185	0.0	1185	0.527
>GPLIN_001364400	489	0.0	489	0.695
>GPLIN_001364500	942	0.0	942	0.545
>GPLIN_000479000	1647	0.000607	1646	0.491
>GPLIN_000479100	609	0.0	609	0.489
>GPLIN_000479200	366	0.0	366	0.503
>GPLIN_000479300	609	0.0	609	0.493
>GPLIN_000479400	396	0.0	396	0.508
>GPLIN_000479500	999	0.0	999	0.448
>GPLIN_000479600	201	0.0	201	0.453
>GPLIN_000479700	732	0.0	732	0.546
>GPLIN_000479800	537	0.0	537	0.497
>GPLIN_000479900	525	0.0	525	0.49
>GPLIN_000480000	1467	0.0	1467	0.575
>GPLIN_000480100	4782	0.0	4782	0.557
>GPLIN_000480200	330	0.0	330	0.545
>GPLIN_000480300	261	0.0	261	0.567
>GPLIN_000480400	720	0.0	720	0.539
>GPLIN_000480500	1305	0.0	1305	0.561
>GPLIN_000480600	855	0.0	855	0.579
>GPLIN_000480700	546	0.0	546	0.462
>GPLIN_000480800	1554	0.0	1554	0.461
>GPLIN_000480900	984	0.0	984	0.506
>GPLIN_000481000	363	0.0	363	0.501
>GPLIN_000481100	570	0.0	570	0.486
>GPLIN_000481200	492	0.0	492	0.465
>GPLIN_000481300	2007	0.0	2007	0.455
>GPLIN_001364600	648	0.0	648	0.481
>GPLIN_001364700	1701	0.0	1701	0.534
>GPLIN_001364800	726	0.0	726	0.511
>GPLIN_001364900	1332	0.0	1332	0.556
>GPLIN_001365000	873	0.0	873	0.512
>GPLIN_001365100	1389	0.0	1389	0.467
>GPLIN_001365200	978	0.0	978	0.485
>GPLIN_001365300	450	0.0	450	0.453
