# header 	Uncorrected len	N (%)	len	GC (%)
>pathogens_Gpal_scaffold_6940	1135	0.000881	1134	0.334
>pathogens_Gpal_scaffold_5007	1406	0.0	1406	0.271
>pathogens_Gpal_scaffold_4247	1642	0.0	1642	0.258
>pathogens_Gpal_scaffold_2009	6935	0.363	4420	0.396
>pathogens_Gpal_scaffold_1066	25219	0.217	19755	0.329
>pathogens_Gpal_scaffold_7407	1096	0.0	1096	0.406
>pathogens_Gpal_scaffold_5743	1272	0.0	1272	0.261
>pathogens_Gpal_scaffold_1755	8856	0.339	5854	0.257
>pathogens_Gpal_scaffold_8410	1028	0.0	1028	0.297
>pathogens_Gpal_scaffold_1534	11637	0.0	11637	0.43
>pathogens_Gpal_scaffold_3939	1787	0.0	1787	0.426
>pathogens_Gpal_scaffold_2499	3997	0.277	2890	0.377
>pathogens_Gpal_scaffold_2982	2890	0.0	2890	0.247
>pathogens_Gpal_scaffold_6234	1207	0.0	1207	0.553
>pathogens_Gpal_scaffold_8583	1011	0.0	1011	0.343
>pathogens_Gpal_scaffold_31	330644	0.0675	308318	0.364
>pathogens_Gpal_scaffold_2720	3457	0.0	3457	0.261
>pathogens_Gpal_scaffold_4196	1669	0.0	1669	0.223
>pathogens_Gpal_scaffold_1512	12039	0.443	6702	0.314
>pathogens_Gpal_scaffold_1126	22694	0.0395	21797	0.397
>pathogens_Gpal_scaffold_6327	1198	0.0	1198	0.412
>pathogens_Gpal_scaffold_6649	1177	0.0	1177	0.233
>pathogens_Gpal_scaffold_4329	1602	0.0	1602	0.28
>pathogens_Gpal_scaffold_8926	961	0.0	961	0.417
>pathogens_Gpal_scaffold_1366	15881	0.0669	14818	0.276
>pathogens_Gpal_scaffold_4948	1416	0.0	1416	0.356
>pathogens_Gpal_scaffold_979	29431	0.549	13263	0.259
>pathogens_Gpal_scaffold_1904	7853	0.633	2879	0.386
>pathogens_Gpal_scaffold_5159	1367	0.0	1367	0.407
>pathogens_Gpal_scaffold_688	49844	0.347	32560	0.255
>pathogens_Gpal_scaffold_1564	11055	0.499	5535	0.318
>pathogens_Gpal_scaffold_464	80844	0.367	51168	0.423
>pathogens_Gpal_scaffold_5026	1401	0.0	1401	0.251
>pathogens_Gpal_scaffold_6555	1174	0.0	1174	0.216
>pathogens_Gpal_scaffold_6920	1136	0.0	1136	0.572
>pathogens_Gpal_scaffold_5275	1348	0.0	1348	0.398
>pathogens_Gpal_scaffold_2764	3364	0.0	3364	0.237
>pathogens_Gpal_scaffold_896	34099	0.482	17652	0.353
>pathogens_Gpal_scaffold_1038	26420	0.0	26420	0.373
>pathogens_Gpal_scaffold_991	28569	0.194	23017	0.286
>pathogens_Gpal_scaffold_918	32863	0.359	21078	0.376
>pathogens_Gpal_scaffold_3141	2592	0.0	2592	0.366
>pathogens_Gpal_scaffold_5877	1254	0.0	1254	0.248
>pathogens_Gpal_scaffold_5373	1330	0.0	1330	0.367
>pathogens_Gpal_scaffold_5533	1303	0.0	1303	0.413
>pathogens_Gpal_scaffold_7370	1100	0.0	1100	0.311
>pathogens_Gpal_scaffold_3348	2316	0.0	2316	0.405
>pathogens_Gpal_scaffold_5495	1308	0.000765	1307	0.264
>pathogens_Gpal_scaffold_116	208675	0.0848	190984	0.313
>pathogens_Gpal_scaffold_5965	1242	0.0161	1222	0.269
>pathogens_Gpal_scaffold_7581	1084	0.0	1084	0.272
>pathogens_Gpal_scaffold_6040	1233	0.0	1233	0.466
>pathogens_Gpal_scaffold_2654	3583	0.383	2210	0.383
>pathogens_Gpal_scaffold_2580	3760	0.0	3760	0.395
>pathogens_Gpal_scaffold_640	54962	0.133	47665	0.257
>pathogens_Gpal_scaffold_5592	1302	0.0	1302	0.356
>pathogens_Gpal_scaffold_3698	1967	0.0	1967	0.296
>pathogens_Gpal_scaffold_4458	1555	0.0	1555	0.356
>pathogens_Gpal_scaffold_2657	3574	0.0	3574	0.24
>pathogens_Gpal_scaffold_8875	1002	0.0	1002	0.45
>pathogens_Gpal_scaffold_2888	3085	0.000324	3084	0.406
>pathogens_Gpal_scaffold_4774	1463	0.0	1463	0.349
>pathogens_Gpal_scaffold_4386	1583	0.0	1583	0.278
>pathogens_Gpal_scaffold_3095	2671	0.0	2671	0.369
>pathogens_Gpal_scaffold_341	110467	0.0131	109018	0.318
>pathogens_Gpal_scaffold_8704	1011	0.0	1011	0.519
>pathogens_Gpal_scaffold_6596	1162	0.0	1162	0.383
>pathogens_Gpal_scaffold_2648	3606	0.343	2370	0.383
>pathogens_Gpal_scaffold_9193	506	0.0	506	0.298
>pathogens_Gpal_scaffold_2155	5570	0.325	3757	0.379
>pathogens_Gpal_scaffold_6173	1226	0.0	1226	0.382
>pathogens_Gpal_scaffold_5440	1317	0.0	1317	0.389
>pathogens_Gpal_scaffold_8912	988	0.0	988	0.48
>pathogens_Gpal_scaffold_6716	1160	0.0	1160	0.278
>pathogens_Gpal_scaffold_3689	1968	0.0	1968	0.38
>pathogens_Gpal_scaffold_2059	6442	0.00031	6440	0.312
>pathogens_Gpal_scaffold_2309	4725	0.0	4725	0.246
>pathogens_Gpal_scaffold_7747	1072	0.0	1072	0.385
>pathogens_Gpal_scaffold_6441	1190	0.0	1190	0.202
>pathogens_Gpal_scaffold_2375	4429	0.0	4429	0.383
>pathogens_Gpal_scaffold_7144	1118	0.0	1118	0.394
>pathogens_Gpal_scaffold_6157	1216	0.0	1216	0.351
>pathogens_Gpal_scaffold_545	68869	0.0809	63300	0.48
>pathogens_Gpal_scaffold_5471	1311	0.00534	1304	0.526
>pathogens_Gpal_scaffold_6198	1211	0.0	1211	0.409
>pathogens_Gpal_scaffold_1320	17053	0.000293	17048	0.42
>pathogens_Gpal_scaffold_7348	1098	0.0	1098	0.401
>pathogens_Gpal_scaffold_966	30417	0.0751	28133	0.385
>pathogens_Gpal_scaffold_8365	1031	0.00388	1027	0.293
>pathogens_Gpal_scaffold_5637	1286	0.0	1286	0.257
>pathogens_Gpal_scaffold_757	43885	0.783	9531	0.373
>pathogens_Gpal_scaffold_3838	1861	0.0	1861	0.285
>pathogens_Gpal_scaffold_7171	1116	0.0	1116	0.447
>pathogens_Gpal_scaffold_25	342101	0.05	325002	0.431
>pathogens_Gpal_scaffold_6167	1215	0.0	1215	0.323
>pathogens_Gpal_scaffold_8223	1038	0.0	1038	0.396
>pathogens_Gpal_scaffold_655	53053	0.0	53053	0.352
>pathogens_Gpal_scaffold_5824	1263	0.0	1263	0.45
>pathogens_Gpal_scaffold_6656	1163	0.0	1163	0.426
>pathogens_Gpal_scaffold_3285	2393	0.0	2393	0.325
>pathogens_Gpal_scaffold_8440	1026	0.0146	1011	0.467
>pathogens_Gpal_scaffold_484	77186	0.214	60681	0.339
>pathogens_Gpal_scaffold_4101	1709	0.00351	1703	0.527
>pathogens_Gpal_scaffold_2841	3185	0.0	3185	0.366
>pathogens_Gpal_scaffold_8629	1016	0.000984	1015	0.271
>pathogens_Gpal_scaffold_3114	2640	0.0	2640	0.467
>pathogens_Gpal_scaffold_1087	24224	0.299	16983	0.443
>pathogens_Gpal_scaffold_6452	1184	0.0	1184	0.37
>pathogens_Gpal_scaffold_4476	1550	0.0	1550	0.49
>pathogens_Gpal_scaffold_8628	1017	0.0	1017	0.327
>pathogens_Gpal_scaffold_1950	7545	0.767	1761	0.241
>pathogens_Gpal_scaffold_5519	1305	0.0	1305	0.385
>pathogens_Gpal_scaffold_5865	1255	0.0	1255	0.41
>pathogens_Gpal_scaffold_9164	536	0.0	536	0.373
>pathogens_Gpal_scaffold_7658	1078	0.0	1078	0.33
>pathogens_Gpal_scaffold_494	75776	0.142	64979	0.252
>pathogens_Gpal_scaffold_7811	1066	0.0	1066	0.423
>pathogens_Gpal_scaffold_1236	18833	0.0	18833	0.439
>pathogens_Gpal_scaffold_7080	1122	0.0	1122	0.39
>pathogens_Gpal_scaffold_5161	1370	0.0	1370	0.267
>pathogens_Gpal_scaffold_4570	1525	0.0	1525	0.495
>pathogens_Gpal_scaffold_3334	2352	0.0	2352	0.293
>pathogens_Gpal_scaffold_7272	1107	0.0	1107	0.411
>pathogens_Gpal_scaffold_3762	1912	0.0	1912	0.31
>pathogens_Gpal_scaffold_77	238460	0.136	206023	0.415
>pathogens_Gpal_scaffold_764	43426	0.414	25443	0.245
>pathogens_Gpal_scaffold_1789	8552	0.652	2980	0.401
>pathogens_Gpal_scaffold_6525	1175	0.0	1175	0.318
>pathogens_Gpal_scaffold_310	118522	0.188	96201	0.398
>pathogens_Gpal_scaffold_7268	1098	0.0	1098	0.371
>pathogens_Gpal_scaffold_2271	4873	0.0	4873	0.245
>pathogens_Gpal_scaffold_7960	1057	0.0	1057	0.334
>pathogens_Gpal_scaffold_1315	17264	0.7	5179	0.266
>pathogens_Gpal_scaffold_5822	1262	0.0	1262	0.321
>pathogens_Gpal_scaffold_199	158908	0.149	135164	0.397
>pathogens_Gpal_scaffold_1937	7623	0.00433	7590	0.311
>pathogens_Gpal_scaffold_5449	1316	0.00228	1313	0.476
>pathogens_Gpal_scaffold_3746	1924	0.00052	1923	0.306
>pathogens_Gpal_scaffold_6533	1176	0.0	1176	0.426
>pathogens_Gpal_scaffold_8835	1001	0.0	1001	0.359
>pathogens_Gpal_scaffold_3168	2549	0.0	2549	0.411
>pathogens_Gpal_scaffold_6756	1153	0.0	1153	0.248
>pathogens_Gpal_scaffold_7385	1098	0.0	1098	0.388
>pathogens_Gpal_scaffold_6541	1176	0.0	1176	0.283
>pathogens_Gpal_scaffold_8241	1038	0.0	1038	0.368
>pathogens_Gpal_scaffold_506	74438	0.117	65719	0.363
>pathogens_Gpal_scaffold_3967	1777	0.0	1777	0.367
>pathogens_Gpal_scaffold_3135	2603	0.0	2603	0.391
>pathogens_Gpal_scaffold_2827	3217	0.28	2317	0.389
>pathogens_Gpal_scaffold_6145	1219	0.0	1219	0.371
>pathogens_Gpal_scaffold_4572	1524	0.0	1524	0.446
>pathogens_Gpal_scaffold_5333	1334	0.0	1334	0.416
>pathogens_Gpal_scaffold_2812	3242	0.0	3242	0.301
>pathogens_Gpal_scaffold_2773	3338	0.0	3338	0.362
>pathogens_Gpal_scaffold_366	103383	0.0563	97560	0.272
>pathogens_Gpal_scaffold_3481	2168	0.0	2168	0.364
>pathogens_Gpal_scaffold_3971	1773	0.0	1773	0.365
>pathogens_Gpal_scaffold_1526	11741	8.52e-05	11740	0.261
>pathogens_Gpal_scaffold_2927	2991	0.0	2991	0.363
>pathogens_Gpal_scaffold_2110	5957	0.0	5957	0.454
>pathogens_Gpal_scaffold_6018	1235	0.00081	1234	0.259
>pathogens_Gpal_scaffold_3815	1878	0.000532	1877	0.378
>pathogens_Gpal_scaffold_4055	1732	0.0	1732	0.304
>pathogens_Gpal_scaffold_3218	2482	0.0	2482	0.393
>pathogens_Gpal_scaffold_5702	1277	0.000783	1276	0.434
>pathogens_Gpal_scaffold_6392	1190	0.0	1190	0.278
>pathogens_Gpal_scaffold_5086	1388	0.0	1388	0.313
>pathogens_Gpal_scaffold_2839	3191	0.0	3191	0.363
>pathogens_Gpal_scaffold_5312	1339	0.0	1339	0.294
>pathogens_Gpal_scaffold_8852	1002	0.0	1002	0.255
>pathogens_Gpal_scaffold_1894	7920	0.692	2439	0.461
>pathogens_Gpal_scaffold_6844	1144	0.0	1144	0.274
>pathogens_Gpal_scaffold_5759	1271	0.00315	1267	0.378
>pathogens_Gpal_scaffold_8441	1025	0.0	1025	0.259
>pathogens_Gpal_scaffold_4876	1443	0.0	1443	0.421
>pathogens_Gpal_scaffold_8786	1007	0.0209	986	0.338
>pathogens_Gpal_scaffold_203	156684	0.209	123879	0.282
>pathogens_Gpal_scaffold_6892	1139	0.00439	1134	0.528
>pathogens_Gpal_scaffold_5504	1307	0.0107	1293	0.412
>pathogens_Gpal_scaffold_4508	1546	0.0	1546	0.249
>pathogens_Gpal_scaffold_8892	1002	0.0	1002	0.39
>pathogens_Gpal_scaffold_5752	1271	0.00708	1262	0.361
>pathogens_Gpal_scaffold_8847	1003	0.0	1003	0.248
>pathogens_Gpal_scaffold_9085	666	0.0	666	0.48
>pathogens_Gpal_scaffold_1409	14803	0.21	11689	0.362
>pathogens_Gpal_scaffold_5287	1345	0.000743	1344	0.257
>pathogens_Gpal_scaffold_4725	1478	0.0	1478	0.399
>pathogens_Gpal_scaffold_1646	9981	0.0	9981	0.247
>pathogens_Gpal_scaffold_3110	2650	0.0	2650	0.244
>pathogens_Gpal_scaffold_2723	3455	0.0	3455	0.333
>pathogens_Gpal_scaffold_4061	1733	0.0	1733	0.32
>pathogens_Gpal_scaffold_3435	2211	0.0	2211	0.3
>pathogens_Gpal_scaffold_2203	5245	0.0452	5008	0.354
>pathogens_Gpal_scaffold_169	169937	0.121	149431	0.368
>pathogens_Gpal_scaffold_4506	1541	0.0	1541	0.374
>pathogens_Gpal_scaffold_2077	6206	0.0	6206	0.404
>pathogens_Gpal_scaffold_4742	1471	0.0	1471	0.337
>pathogens_Gpal_scaffold_3993	1762	0.0	1762	0.375
>pathogens_Gpal_scaffold_1659	9799	0.0	9799	0.439
>pathogens_Gpal_scaffold_8848	1003	0.0	1003	0.392
>pathogens_Gpal_scaffold_139	192596	0.175	158858	0.418
>pathogens_Gpal_scaffold_9111	614	0.0	614	0.368
>pathogens_Gpal_scaffold_2211	5217	0.193	4211	0.531
>pathogens_Gpal_scaffold_6106	1221	0.0	1221	0.421
>pathogens_Gpal_scaffold_319	116176	0.0682	108253	0.367
>pathogens_Gpal_scaffold_8999	822	0.0	822	0.367
>pathogens_Gpal_scaffold_7472	1095	0.000913	1094	0.528
>pathogens_Gpal_scaffold_3411	2237	0.0	2237	0.254
>pathogens_Gpal_scaffold_1705	9267	0.0	9267	0.336
>pathogens_Gpal_scaffold_1175	20919	0.426	12007	0.416
>pathogens_Gpal_scaffold_7914	1060	0.0	1060	0.382
>pathogens_Gpal_scaffold_7916	1060	0.0	1060	0.32
>pathogens_Gpal_scaffold_5387	1326	0.0	1326	0.219
>pathogens_Gpal_scaffold_2613	3671	0.0	3671	0.379
>pathogens_Gpal_scaffold_1696	9403	0.491	4782	0.341
>pathogens_Gpal_scaffold_6896	1138	0.0	1138	0.446
>pathogens_Gpal_scaffold_4091	1713	0.0	1713	0.232
>pathogens_Gpal_scaffold_8582	1018	0.0	1018	0.212
>pathogens_Gpal_scaffold_1348	16204	0.0	16204	0.296
>pathogens_Gpal_scaffold_837	37984	0.338	25141	0.363
>pathogens_Gpal_scaffold_4598	1517	0.00593	1508	0.481
>pathogens_Gpal_scaffold_1888	7951	0.68	2543	0.418
>pathogens_Gpal_scaffold_6578	1170	0.0	1170	0.397
>pathogens_Gpal_scaffold_1019	27385	0.645	9716	0.262
>pathogens_Gpal_scaffold_6363	1193	0.0	1193	0.328
>pathogens_Gpal_scaffold_8954	906	0.0	906	0.433
>pathogens_Gpal_scaffold_4411	1574	0.0	1574	0.363
>pathogens_Gpal_scaffold_4311	1610	0.0	1610	0.422
>pathogens_Gpal_scaffold_1756	8848	0.00882	8770	0.254
>pathogens_Gpal_scaffold_5954	1244	0.0	1244	0.399
>pathogens_Gpal_scaffold_5152	1372	0.00146	1370	0.259
>pathogens_Gpal_scaffold_734	45481	0.0465	43367	0.327
>pathogens_Gpal_scaffold_3543	2108	0.0	2108	0.398
>pathogens_Gpal_scaffold_4128	1699	0.0	1699	0.254
>pathogens_Gpal_scaffold_2057	6453	0.0425	6179	0.325
>pathogens_Gpal_scaffold_2052	6472	0.136	5589	0.372
>pathogens_Gpal_scaffold_6588	1171	0.0111	1158	0.39
>pathogens_Gpal_scaffold_3733	1927	0.0	1927	0.414
>pathogens_Gpal_scaffold_2705	3492	0.0	3492	0.376
>pathogens_Gpal_scaffold_2444	4143	0.000241	4142	0.256
>pathogens_Gpal_scaffold_7331	1102	0.0	1102	0.215
>pathogens_Gpal_scaffold_7414	1095	0.0	1095	0.364
>pathogens_Gpal_scaffold_5399	1325	0.0	1325	0.394
>pathogens_Gpal_scaffold_8073	1048	0.0153	1032	0.381
>pathogens_Gpal_scaffold_5680	1279	0.0	1279	0.232
>pathogens_Gpal_scaffold_1397	15012	0.43	8551	0.253
>pathogens_Gpal_scaffold_3314	2349	0.0	2349	0.452
>pathogens_Gpal_scaffold_6049	1231	0.000812	1230	0.463
>pathogens_Gpal_scaffold_8188	1040	0.0	1040	0.361
>pathogens_Gpal_scaffold_7927	1059	0.0	1059	0.289
>pathogens_Gpal_scaffold_902	33666	0.341	22184	0.38
>pathogens_Gpal_scaffold_3982	1749	0.0	1749	0.42
>pathogens_Gpal_scaffold_2312	4721	0.0	4721	0.458
>pathogens_Gpal_scaffold_5881	1253	0.0016	1251	0.477
>pathogens_Gpal_scaffold_2697	3503	0.0	3503	0.406
>pathogens_Gpal_scaffold_4890	1435	0.0	1435	0.355
>pathogens_Gpal_scaffold_2544	3885	0.0	3885	0.359
>pathogens_Gpal_scaffold_6987	1130	0.0	1130	0.357
>pathogens_Gpal_scaffold_5775	1270	0.0	1270	0.461
>pathogens_Gpal_scaffold_1001	28047	3.57e-05	28046	0.269
>pathogens_Gpal_scaffold_8257	1036	0.0	1036	0.39
>pathogens_Gpal_scaffold_4809	1456	0.000687	1455	0.467
>pathogens_Gpal_scaffold_7762	1064	0.0	1064	0.264
>pathogens_Gpal_scaffold_4109	1706	0.0	1706	0.437
>pathogens_Gpal_scaffold_1331	16568	0.44	9280	0.349
>pathogens_Gpal_scaffold_1258	18439	0.25	13826	0.398
>pathogens_Gpal_scaffold_6974	1131	0.00265	1128	0.331
>pathogens_Gpal_scaffold_4894	1437	0.000696	1436	0.436
>pathogens_Gpal_scaffold_1912	7817	0.693	2403	0.445
>pathogens_Gpal_scaffold_4588	1518	0.0	1518	0.472
>pathogens_Gpal_scaffold_865	36229	0.212	28543	0.419
>pathogens_Gpal_scaffold_148	184705	0.0733	171157	0.42
>pathogens_Gpal_scaffold_885	35233	0.147	30062	0.262
>pathogens_Gpal_scaffold_3207	2500	0.0	2500	0.449
>pathogens_Gpal_scaffold_513	72725	0.212	57292	0.264
>pathogens_Gpal_scaffold_2345	4542	0.0	4542	0.434
>pathogens_Gpal_scaffold_3680	1979	0.0	1979	0.279
>pathogens_Gpal_scaffold_240	138260	0.136	119415	0.354
>pathogens_Gpal_scaffold_1275	18082	0.477	9464	0.246
>pathogens_Gpal_scaffold_875	35846	0.286	25610	0.365
>pathogens_Gpal_scaffold_7107	1121	0.0	1121	0.25
>pathogens_Gpal_scaffold_327	114234	0.14	98253	0.377
>pathogens_Gpal_scaffold_3404	2246	0.0	2246	0.278
>pathogens_Gpal_scaffold_4559	1530	0.00196	1527	0.34
>pathogens_Gpal_scaffold_1290	17781	0.906	1663	0.307
>pathogens_Gpal_scaffold_7633	1081	0.0	1081	0.253
>pathogens_Gpal_scaffold_4185	1670	0.0	1670	0.256
>pathogens_Gpal_scaffold_8713	1013	0.0	1013	0.342
>pathogens_Gpal_scaffold_7065	1124	0.0	1124	0.367
>pathogens_Gpal_scaffold_9101	629	0.0	629	0.397
>pathogens_Gpal_scaffold_5938	1245	0.0	1245	0.251
>pathogens_Gpal_scaffold_1962	7399	0.511	3616	0.244
>pathogens_Gpal_scaffold_8488	1022	0.0	1022	0.434
>pathogens_Gpal_scaffold_7787	1071	0.0	1071	0.232
>pathogens_Gpal_scaffold_4927	1423	0.0	1423	0.55
>pathogens_Gpal_scaffold_3139	2585	0.0	2585	0.332
>pathogens_Gpal_scaffold_7231	1110	0.000901	1109	0.324
>pathogens_Gpal_scaffold_9189	509	0.0	509	0.393
>pathogens_Gpal_scaffold_5322	1341	0.0	1341	0.293
>pathogens_Gpal_scaffold_3099	2667	0.0	2667	0.418
>pathogens_Gpal_scaffold_361	104732	0.233	80378	0.31
>pathogens_Gpal_scaffold_3198	2509	0.0	2509	0.262
>pathogens_Gpal_scaffold_5145	1374	0.0	1374	0.406
>pathogens_Gpal_scaffold_3359	2302	0.0	2302	0.321
>pathogens_Gpal_scaffold_4547	1532	0.0	1532	0.244
>pathogens_Gpal_scaffold_414	93014	0.105	83227	0.439
>pathogens_Gpal_scaffold_629	56573	0.417	32973	0.38
>pathogens_Gpal_scaffold_6816	1141	0.0	1141	0.332
>pathogens_Gpal_scaffold_3034	2800	0.0	2800	0.285
>pathogens_Gpal_scaffold_6771	1151	0.0	1151	0.282
>pathogens_Gpal_scaffold_3911	1812	0.0	1812	0.273
>pathogens_Gpal_scaffold_7458	1091	0.00733	1083	0.372
>pathogens_Gpal_scaffold_5973	1247	0.0	1247	0.41
>pathogens_Gpal_scaffold_9043	721	0.0	721	0.294
>pathogens_Gpal_scaffold_3074	2717	0.000368	2716	0.425
>pathogens_Gpal_scaffold_1142	22338	0.0308	21651	0.331
>pathogens_Gpal_scaffold_4581	1522	0.0	1522	0.251
>pathogens_Gpal_scaffold_368	102728	0.148	87491	0.281
>pathogens_Gpal_scaffold_5240	1354	0.0	1354	0.487
>pathogens_Gpal_scaffold_2964	2922	0.0	2922	0.39
>pathogens_Gpal_scaffold_1266	18290	0.848	2789	0.256
>pathogens_Gpal_scaffold_7164	1111	0.0	1111	0.356
>pathogens_Gpal_scaffold_1244	18716	0.0	18716	0.437
>pathogens_Gpal_scaffold_2820	3226	0.0	3226	0.434
>pathogens_Gpal_scaffold_7657	1079	0.0	1079	0.261
>pathogens_Gpal_scaffold_6084	1226	0.0	1226	0.396
>pathogens_Gpal_scaffold_5048	1402	0.0	1402	0.266
>pathogens_Gpal_scaffold_1282	17997	0.867	2398	0.387
>pathogens_Gpal_scaffold_4920	1425	0.0	1425	0.353
>pathogens_Gpal_scaffold_7925	1058	0.0	1058	0.237
>pathogens_Gpal_scaffold_7311	1104	0.0	1104	0.455
>pathogens_Gpal_scaffold_9143	572	0.0	572	0.351
>pathogens_Gpal_scaffold_1054	25922	0.0968	23412	0.241
>pathogens_Gpal_scaffold_5014	1404	0.0	1404	0.467
>pathogens_Gpal_scaffold_3362	2297	0.0	2297	0.236
>pathogens_Gpal_scaffold_7587	1084	0.0	1084	0.387
>pathogens_Gpal_scaffold_150	183677	0.0926	166676	0.362
>pathogens_Gpal_scaffold_1123	22719	0.0	22719	0.441
>pathogens_Gpal_scaffold_3428	2220	0.0	2220	0.348
>pathogens_Gpal_scaffold_1767	8742	0.0	8742	0.39
>pathogens_Gpal_scaffold_2153	5598	0.0	5598	0.261
>pathogens_Gpal_scaffold_2994	2872	0.0	2872	0.242
>pathogens_Gpal_scaffold_7325	1102	0.0	1102	0.478
>pathogens_Gpal_scaffold_2607	3684	0.268	2696	0.3
>pathogens_Gpal_scaffold_7691	1076	0.0418	1031	0.273
>pathogens_Gpal_scaffold_2554	3855	0.0	3855	0.256
>pathogens_Gpal_scaffold_5840	1261	0.0	1261	0.416
>pathogens_Gpal_scaffold_5380	1328	0.0	1328	0.322
>pathogens_Gpal_scaffold_4857	1444	0.0	1444	0.341
>pathogens_Gpal_scaffold_4749	1468	0.000681	1467	0.252
>pathogens_Gpal_scaffold_3978	1770	0.0102	1752	0.423
>pathogens_Gpal_scaffold_5263	1351	0.0	1351	0.358
>pathogens_Gpal_scaffold_2083	6188	0.0856	5658	0.265
>pathogens_Gpal_scaffold_2719	3460	0.0	3460	0.286
>pathogens_Gpal_scaffold_7932	1059	0.0	1059	0.283
>pathogens_Gpal_scaffold_8887	1000	0.0	1000	0.366
>pathogens_Gpal_scaffold_5577	1292	0.0	1292	0.414
>pathogens_Gpal_scaffold_7390	1097	0.0137	1082	0.516
>pathogens_Gpal_scaffold_1710	9252	0.0122	9139	0.36
>pathogens_Gpal_scaffold_8792	1006	0.0	1006	0.27
>pathogens_Gpal_scaffold_6937	1135	0.0	1135	0.377
>pathogens_Gpal_scaffold_3992	1759	0.0	1759	0.436
>pathogens_Gpal_scaffold_49	280957	0.137	242442	0.362
>pathogens_Gpal_scaffold_8937	936	0.0	936	0.438
>pathogens_Gpal_scaffold_7399	1097	0.0	1097	0.397
>pathogens_Gpal_scaffold_1161	21546	0.74	5597	0.321
>pathogens_Gpal_scaffold_5848	1257	0.0	1257	0.429
>pathogens_Gpal_scaffold_7881	1057	0.0	1057	0.26
>pathogens_Gpal_scaffold_1544	11467	0.62	4361	0.396
>pathogens_Gpal_scaffold_189	160817	0.102	144387	0.364
>pathogens_Gpal_scaffold_3102	2648	0.0	2648	0.429
>pathogens_Gpal_scaffold_3024	2809	0.0	2809	0.246
>pathogens_Gpal_scaffold_7504	1088	0.000919	1087	0.427
>pathogens_Gpal_scaffold_7868	1063	0.0	1063	0.225
>pathogens_Gpal_scaffold_372	101968	0.337	67619	0.267
>pathogens_Gpal_scaffold_2819	3234	0.0	3234	0.431
>pathogens_Gpal_scaffold_5810	1260	0.0	1260	0.326
>pathogens_Gpal_scaffold_454	83084	0.11	73970	0.258
>pathogens_Gpal_scaffold_1210	19460	0.0662	18172	0.376
>pathogens_Gpal_scaffold_3258	2423	0.0	2423	0.338
>pathogens_Gpal_scaffold_2772	3344	0.0	3344	0.356
>pathogens_Gpal_scaffold_1224	19130	0.466	10213	0.444
>pathogens_Gpal_scaffold_527	70545	0.126	61648	0.397
>pathogens_Gpal_scaffold_6432	1186	0.0	1186	0.303
>pathogens_Gpal_scaffold_550	67831	0.0216	66365	0.411
>pathogens_Gpal_scaffold_8384	1030	0.0	1030	0.276
>pathogens_Gpal_scaffold_5032	1400	0.00357	1395	0.338
>pathogens_Gpal_scaffold_4167	1679	0.0	1679	0.245
>pathogens_Gpal_scaffold_7542	1087	0.0	1087	0.376
>pathogens_Gpal_scaffold_2622	3649	0.448	2016	0.507
>pathogens_Gpal_scaffold_2674	3544	0.337	2350	0.297
>pathogens_Gpal_scaffold_6482	1178	0.0	1178	0.392
>pathogens_Gpal_scaffold_191	160444	0.123	140677	0.346
>pathogens_Gpal_scaffold_7562	1085	0.0	1085	0.405
>pathogens_Gpal_scaffold_9177	524	0.0	524	0.422
>pathogens_Gpal_scaffold_3516	2132	0.0	2132	0.26
>pathogens_Gpal_scaffold_9053	713	0.0	713	0.488
>pathogens_Gpal_scaffold_8574	1019	0.000981	1018	0.351
>pathogens_Gpal_scaffold_5118	1381	0.0	1381	0.428
>pathogens_Gpal_scaffold_5392	1326	0.0	1326	0.256
>pathogens_Gpal_scaffold_2539	3893	0.0	3893	0.48
>pathogens_Gpal_scaffold_5492	1308	0.0	1308	0.401
>pathogens_Gpal_scaffold_4633	1508	0.0	1508	0.388
>pathogens_Gpal_scaffold_8388	1029	0.0	1029	0.523
>pathogens_Gpal_scaffold_4427	1568	0.0	1568	0.312
>pathogens_Gpal_scaffold_622	57507	0.0527	54477	0.332
>pathogens_Gpal_scaffold_7687	1076	0.0	1076	0.36
>pathogens_Gpal_scaffold_1023	27099	0.334	18046	0.343
>pathogens_Gpal_scaffold_1359	16051	0.0	16051	0.465
>pathogens_Gpal_scaffold_9056	708	0.0	708	0.388
>pathogens_Gpal_scaffold_6102	1224	0.0	1224	0.293
>pathogens_Gpal_scaffold_7857	1064	0.0	1064	0.279
>pathogens_Gpal_scaffold_1719	9125	0.0678	8506	0.44
>pathogens_Gpal_scaffold_8324	1034	0.0	1034	0.422
>pathogens_Gpal_scaffold_5838	1258	0.0	1258	0.418
>pathogens_Gpal_scaffold_5831	1261	0.0	1261	0.49
>pathogens_Gpal_scaffold_1219	19380	0.821	3461	0.313
>pathogens_Gpal_scaffold_7095	1121	0.0	1121	0.326
>pathogens_Gpal_scaffold_5714	1271	0.0	1271	0.223
>pathogens_Gpal_scaffold_6334	1199	0.0	1199	0.292
>pathogens_Gpal_scaffold_1018	27404	0.251	20517	0.297
>pathogens_Gpal_scaffold_2438	4178	0.338	2765	0.222
>pathogens_Gpal_scaffold_2738	3435	0.0	3435	0.261
